,code,eps,roe,net_profits,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio,"label3_('000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81], '000547', [11.72, 11.75, 11.58, 11.94, 11.75, 11.57, 11.26, 11.27, 11.31, 11.18, 10.84, 11.06, 10.75, 11.02, 11.13, 11.27, 10.75, 10.58, 10.48, 10.5, 10.47, 10.61, 10.69, 10.58, 10.49, 10.49, 10.42, 10.4, 10.2, 10.11, 10.09, 10.18, 10.19, 9.9, 9.72, 9.96, 9.67, 9.43, 9.04, 9.07, 9.37, 9.27, 9.35, 9.32, 9.17, 8.98, 9.02, 9.03, 8.85, 8.77, 8.3, 7.47, 7.57, 7.45, 7.54, 7.44, 7.67, 7.56, 7.39, 7.81])"
1475,002411,0.14,2.35,21586.52,11.88,29.8791,1815.8107,1.185,0.9826,91.5937,1.9232,46.797,0.2862,314.4654,119.6058,32.0239,10.4986,3.721,29.9815,9.6714,1.2904,1.1207,64.509,798.1773,50.0162,49.9838,0.4217,0.0402,3.477,0.0804,17.223,1
1476,002770,0.02,1.21,2339.78,8.57,23.1302,272.9826,0.2493,6.3447,14.1851,2.0955,42.9492,0.2315,388.7689,21.1495,3.6416,7.2271,6.1368,-46.5,7.2271,1.0277,0.9365,86.9544,366.4938,58.0211,41.9789,0.3264,0.0307,3.8084,0.073,7.4598,0
1477,002138,0.12,2.51,10194.76,20.72,33.3091,492.0096,0.6024,0.6843,131.5213,0.8365,107.5912,0.2805,320.8556,36.6963,59.5579,45.8126,17.5146,33.3333,43.9457,2.2677,1.7493,60.2362,1646.0604,82.5495,17.4505,0.4012,0.0408,1.9167,0.23399999999999999,25.4387,0
1478,002787,0.04,1.2,1217.3,4.97,20.8495,244.8277,0.8497,1.1764,76.5046,0.7609999999999999,118.2654,0.3075,292.6829,-4.7289,-45.1029,4.5932,9.9048,-73.3333,4.5932,2.3204,1.5558,27.6072,1812.4016,73.8342,26.1658,-0.5793,-0.1027,-11.6503,-0.3926,-41.8814,0
1479,002475,0.11,2.54,33288.42,6.16,19.6975,5403.6038,1.703,0.9256,97.2342,1.2165,73.9827,0.3233,278.3792,37.4077,6.7323,16.0403,30.3449,-21.4286,15.7061,1.5313,1.1823,47.8155,350.3998,54.5551,45.4449,0.3445,0.0702,5.8021,0.1546,17.7533,0
1481,603328,0.09,1.84,8586.34,11.66,31.0962,735.9019999999999,0.7375,0.7535,119.4426,1.8692,48.1489,0.1615,557.2755,2.9851,-27.6231,-3.0777,-5.0248,-62.5,-3.0777,5.5056,5.1746,335.5029,256.3599,84.8901,15.1099,0.27399999999999997,0.0362,2.3485,0.2399,24.4414,0
1482,300230,0.11,1.88,5132.34,7.47,29.4117,686.6902,1.5143,1.2048,74.7012,0.7852,114.6205,0.29100000000000004,309.2784,6.5813,-21.9798,4.9608,3.9001,-59.8582,5.8616,1.7374,1.2579,73.1325,471.6452,66.1636,33.8364,0.0972,0.0156,1.1719,0.0461,4.8516,-1
1483,002218,0.01,0.2,575.62,3.2,37.3033,179.5534,0.1452,0.2488,361.7363,0.2302,390.9644,0.0843,1067.6157,-44.9866,-81.6158,3.8192,21.3266,-90.1381,3.8192,0.9383,0.7098,22.313000000000002,124.021,47.9682,52.0318,0.0298,0.0009,0.9279999999999999,0.0017,0.2272,-1
1484,002250,0.07,1.09,6155.61,6.2,30.0847,992.6078,1.072,1.1558,77.8681,0.6756,133.2149,0.3116,288.8318,18.1247,-24.8463,2.5494,15.1341,-30.0,2.8697,1.5184,0.9990000000000001,43.7256,1016.6952,67.7631,32.2369,0.0286,0.0034,0.4487,0.0104,1.4062,0
1485,002283,0.08,2.14,8453.65,9.6,23.6673,880.3214,0.7813,0.898,100.2227,0.8295,108.4991,0.3014,298.6065,69.7902,42.1914,9.6403,25.2276,60.0,9.7197,1.2978,0.9499,17.9799,1308.4089,61.824,38.176,0.0626,0.0084,0.6537,0.022000000000000002,2.3265,0
1486,000976,0.01,0.52,2140.93,10.45,29.7302,204.8182,0.1283,0.2528,356.0127,0.425,211.7647,0.0982,916.4969,-41.6745,26.0827,14.5605,8.9206,0.0,14.5044,2.7296,2.1357,60.2701,467.1033,83.6683,16.3317,-0.8168,-0.0341,-7.8143,-0.2086,-22.1295,-1
1487,601991,0.04,1.3,54141.3,3.12,17.9897,17344.622,0.9372,1.9277,46.6878,4.5618,19.7291,0.5720000000000001,157.3427,13.2741,36.0169,25.0482,8.3845,-14.135,37.1889,0.5993,0.5485,34.5497,167.9551,29.4634,70.5366,0.3038,0.0209,6.3937,0.0297,8.0546,0
1488,300342,0.1,3.06,4196.77,22.34,36.2058,187.8237,0.4347,0.561,160.4278,0.6806,132.2363,0.1709,526.6238,-0.1648,-17.6382,9.4257,19.1384,-33.3333,9.5107,2.85,2.3749,78.9238,4896.6738,77.5285,22.4715,-0.0581,-0.006,-0.2602,-0.0267,-2.7745,0
1489,002652,0.04,2.79,2105.41,3.78,17.6872,556.2167,1.0862,2.9297,30.7199,0.5131,175.4044,0.2867,313.91700000000003,3.8439,-24.3136,9.4631,12.6724,-55.5556,7.0686,1.2814,0.7409,13.2862,439.8983,32.4612,67.5388,0.1972,0.0358,2.8445,0.053,6.6986,0
1490,300686,0.03,0.55,337.3,2.5,18.3723,134.7731,1.0408,1.2333,72.9749,1.0908,82.5083,0.2504,359.4249,-11.6968,-68.834,94.7033,78.6576,-75.0,94.7033,1.9774,1.5624,103.0791,196.5853,70.2306,29.7694,-0.0006,-0.0001,-0.0227,-0.0003,-0.027000000000000003,0
1491,603757,0.44,4.06,3706.61,15.41,30.467,240.4447,2.8692,1.5558,57.8481,0.9887,91.0286,0.2732,329.42900000000003,18.287,19.5349,196.3864,92.2223,-10.2041,196.3864,4.0849,3.2081,129.3592,1560.9232,80.2878,19.7122,-0.1938,-0.0402,-1.2573,-0.2038,-21.908,-1
1492,002379,0.0,0.09,116.96,0.37,1.7952,311.5817,0.3363,1.2205,73.7403,3.0331,29.6726,0.4289,209.8391,3.4005,-94.9652,1.4112,-1.7596,-94.8207,1.4112,6.6939,5.6187,228.6382,919.1536,92.2933,7.7067,-0.0317,-0.0073,-8.4445,-0.0948,-9.4752,-1
1493,600874,0.08,2.08,10947.8,22.2,38.3508,492.941,0.3453,0.2353,382.4904,17.1174,5.2578,0.115,782.6087,0.9978,-9.2164,20.6023,23.6782,-8.3333,14.1544,1.5027,1.4967,63.1143,552.1525,44.9595,55.0405,-0.1576,-0.0058,-0.6869,-0.0105,-2.6433,-1
1494,002718,0.13,1.01,1136.59,9.63,40.5644,117.9078,1.3454,2.7201,33.086999999999996,0.5859,153.6098,0.1781,505.3341,32.3692,-35.3849,9.046,4.1595,-35.0,7.4819,2.6853,2.1265,58.1746,-1197.3031,82.9355,17.0645,-0.5574,-0.0475,-6.218,-0.2786,-28.0156,-1
1495,002448,0.08,2.05,4957.04,13.04,41.9836,380.1069,0.6263,1.1947,75.3327,0.6766,133.018,0.242,371.9008,13.3021,-18.2567,9.055,12.3719,-21.5686,8.9444,2.8285,2.2002,88.8298,301.5123,65.7313,34.2687,0.1298,0.013000000000000001,0.9948,0.038,9.0962,0
1497,300187,0.03,1.06,1734.08,11.91,30.9492,145.4927,0.2243,0.3918,229.709,0.166,542.1687,0.0743,1211.3055,-36.2768,-15.4766,10.6815,28.336,8.5366,9.7207,1.1411,0.8023,42.3421,666.8748,47.2001,52.7999,0.4213,0.0168,3.7425,0.0318,3.4793,0
1498,002827,0.02,0.49,398.39,6.73,46.7111,59.1364,0.3213,1.5195,59.23,1.5551,57.8741,0.1257,715.9905,-23.1845,-62.6599,7.1408,-1.2491,-66.6667,7.4991,9.5373,9.0826,809.6457,-2853.9875,93.7988,6.2012,-0.1075,-0.0072,-1.4789,-0.1154,-13.0563,0
1499,002545,0.02,0.38,2665.13,7.09,30.2374,375.88199999999995,0.2911,0.5692,158.1167,0.2813,319.9431,0.1572,572.5191,-10.7561,27.5177,0.2013,0.8718,27.9503,0.2167,1.248,0.7417,19.4447,308.3439,64.7471,35.2529,-0.2025,-0.006999999999999999,-2.9071,-0.0198,-3.9942,0
1500,300593,0.05,0.99,554.72,7.7,44.6303,72.0376,0.6234,0.5649,159.3202,0.2553,352.5264,0.1297,693.909,-4.3293,16.3378,5.3045,6.8887,25.0,5.3045,4.0474,2.8715,67.4,646.9561,71.1282,28.8718,0.2286,0.0209,2.9692,0.0722,11.8174,-1
1501,000963,0.68,7.56,65919.84,8.41,31.6535,7836.7448,8.0615,1.3895,64.7715,1.5918,56.5398,0.5884,152.9572,9.6147,22.3277,16.1207,13.8278,-39.4121,15.7229,2.0426,1.5523,23.8349,13621.6511,54.7595,45.2405,-0.0711,-0.0321,-0.8069,-0.071,-8.2239,0
1502,600011,0.08,1.6,121896.81,2.81,13.4855,43255.6346,2.8456,2.0021,44.9528,4.7681,18.8754,0.8305,108.3685,15.1118,78.1563,1.3725,1.8771,100.0,3.8958,0.3702,0.3149,11.1651,195.7422,24.6598,75.3402,0.2164,0.0245,5.4178,0.0325,6.2292,0
1503,002641,0.01,0.28,752.9,0.81,22.8355,927.1811,0.8254,1.3251,67.9194,0.8245,109.1571,0.3663,245.7002,11.9051,23.8684,5.9251,8.6079,0.0,5.9251,1.2988,0.8332,27.6647,515.5303,55.233999999999995,44.766000000000005,0.0332,0.0063,4.0838,0.0141,1.5041,0
1506,002079,0.01,0.62,958.68,2.07,17.4855,462.2305,0.6349,1.3884,64.8228,1.7839,50.4513,0.3528,255.102,39.5702,-13.7568,8.2912,6.7893,-50.0,4.5845,5.0339,4.218999999999999,188.984,272.6638,85.7876,14.2124,-0.0877,-0.0209,-1.8574,-0.147,-15.7303,0
1507,002729,0.06,1.01,425.03,10.97,41.5242,38.7267,0.5807,1.0712,84.0179,0.5465,164.6844,0.1918,469.2388,8.3042,9.561,3.5537,3.0719,0.0,3.5537,8.0723,6.4018,210.3357,1016.0199,94.2846,5.7154,-0.1623,-0.013999999999999999,-1.4785,-0.2456,-25.2612,-1
1510,300208,0.12,4.93,9547.17,24.51,39.4064,389.4699,0.5087,0.5848,153.8988,0.1295,694.9807,0.1284,700.9346,-2.5807,-20.3539,13.8552,37.8148,-25.0,14.0829,1.4748,0.5975,13.0784,860.3112,46.1454,53.8546,-0.4677,-0.0424,-1.9114,-0.0787,-8.2797,0
1511,300531,0.09,4.28,2610.04,21.31,44.3608,122.4402,0.4372,0.6819,131.9842,0.4707,191.2046,0.1797,500.8347,57.4594,89.03,14.0757,34.5341,-52.6316,8.2895,3.1718,2.4637,137.8318,1401.0494,74.3042,25.6958,-0.0285,-0.0039,-0.1222,-0.0154,-1.5793,0
1512,603377,0.03,0.8,1394.04,6.52,44.8926,213.6444,0.5086,2520.9522,0.0357,5980.1312,0.015,0.1637,549.7862,-8.7822,-65.55199999999999,8.4536,16.6821,-40.0,6.0868,1.3608,1.3608,124.0583,668.5544,60.456,39.544000000000004,1.7574,0.10099999999999999,53.9148,0.2554,31.2865,-1
1513,300565,0.05,1.08,809.93,6.38,34.6954,126.8312,0.7926,0.3994,225.338,0.5225,172.2488,0.1511,595.632,1.1986,6.434,3.7567,-3.9056,0.0,3.7567,2.9264,2.3709,27.3788,1114.8684,72.3082,27.6918,-0.6452,-0.0785,-10.1043,-0.2833,-30.0348,1
1514,601899,0.05,3.07,108536.26,4.74,15.3563,22863.5948,0.9927,15.9444,5.6446,1.7374,51.8015,0.7824,115.0307,23.8718,25.5069,17.0341,-0.8951,0.0,21.8213,1.0029,0.626,24.6622,371.981,41.9178,58.0822,0.057999999999999996,0.0146,0.958,0.0251,4.4702,0
